Rank,Name,Country,Sales,Profit,Assets,Market Value,Year
429,Femsa,Mexico,25.134,1.252,29.267,34.547,2019
430,Adidas,Germany,25.854,2.008,17.847,51.987,2019
431,Netflix,United States,15.794,1.211,25.974,157.329,2019
432,Philips,Netherlands,21.379,1.287,29.744,36.314,2019
433,Sumitomo Mitsui Trust,Japan,12.973,1.499,520.158,13.495,2019
434,China Yangtze Power,China,7.745,3.429,43.669,54.729,2019
435,Applied Materials,United States,16.802,3.949,18.922,41.726,2019
436,Paccar,United States,23.501,2.195,25.482,24.775,2019
437,Sysco,United States,59.646,1.477,18.194,36.451,2019
438,Larsen & Toubro,India,19.981,1.264,36.112,27.526,2019
439,Emerson Electric,United States,17.739,2.276,20.429,44.566,2019
440,Samsung C&T,South Korea,28.31,1.681,38.006,16.102,2019
441,International Paper,United States,23.306,2.012,33.576,17.838,2019
442,Halliburton,United States,23.995,1.656,25.982,27.169,2019
443,China Cinda Asset Management,China,16.192,1.851,217.86,10.654,2019
444,Daikin Industries,Japan,22.123,1.675,23.416,34.573,2019
445,FirstRand,South Africa,7.591,2.254,110.497,27.233,2019
446,Salesforce.com,United States,13.282,1.11,30.737,120.857,2019
447,KIA Motors,South Korea,49.222,1.05,46.412,15.004,2019
448,CK Asset Holdings,Hong Kong,6.961,5.119,60.79,31.095,2019
449,Consolidated Edison,United States,12.332,1.382,53.92,27.336,2019
450,Svenska Handelsbanken,Sweden,7.415,2.021,341.788,21.756,2019
451,Swire Pacific,Hong Kong,10.795,3.015,55.74,18.891,2019
452,General Mills,United States,16.594,1.537,30.286,30.969,2019
453,CTBC Financial,Taiwan,16.694,1.195,187.177,12.771,2019
454,SK Innovation,South Korea,49.532,1.501,32.34,14.78,2019
455,Pernod Ricard,France,10.724,1.713,35.185,45.945,2019
456,Citic Securities,China,7.725,1.431,95.13,40.829,2019
457,New World Development,Hong Kong,10.542,2.98,61.47,17.302,2019
458,Waste Management,United States,14.914,1.925,22.965,44.923,2019
459,Sempra Energy,United States,11.661,1.05,60.638,34.93,2019
460,Aegon,Netherlands,30.872,0.838,425.396,10.748,2019
461,State Bank of India,India,47.523,-0.948,536.689,40.012,2019
462,American International Group,United States,47.208,-0.006,491.984,40.043,2019
463,Toyota Industries,Japan,19.64,1.344,46.435,17.205,2019
464,Vodafone,United Kingdom,53.869,-3.846,155.246,49.557,2019
465,Sampo,Finland,9.493,1.99,56.094,25.757,2019
466,Subaru,Japan,29.137,1.682,26.159,19.579,2019
467,IntercontinentalExchange,United States,6.276,1.988,92.791,45.179,2019
468,LG Chem,South Korea,25.609,1.338,25.94,24.864,2019
469,Fifth Third Bank,United States,7.428,2.171,146.069,21.206,2019
470,Dell Technologies,United States,90.396,-2.31,111.82,45.183,2019
471,SK Telecom,South Korea,15.333,2.828,37.972,15.455,2019
472,VTB Bank,Russia,23.649,2.762,212.773,7.296,2019
473,Banorte,Mexico,10.422,1.661,82.69,18.849,2019
474,Swiss Re,Switzerland,37.294,0.402,200.512,30.447,2019
475,Mitsubishi Chemical,Japan,35.258,1.891,51.168,10.079,2019
476,Centene,United States,60.116,0.9,30.901,19.916,2019
477,BAE Systems,United States,22.429,1.333,32.028,20.442,2019
478,Hana Financial Group,South Korea,13.115,2.003,345.052,10.034,2019
479,Fast Retailing,Japan,20.013,1.491,18.103,57.709,2019
480,CNH Industrial,United Kingdom,29.713,1.068,46.1,15.204,2019
481,Bank Mandiri,Indonesia,8.007,1.757,83.615,25.921,2019
482,HeidelbergCement,Germany,21.323,1.348,41.888,16.263,2019
483,Hewlett Packard Enterprise,United States,30.629,0.649,51.758,22.831,2019
484,Talanx,Germany,41.557,0.829,179.064,10.261,2019
485,Cummins,United States,23.771,2.141,19.062,26.431,2019
486,Orsted,Denmark,11.486,2.822,26.743,31.405,2019
487,WPP,United Kingdom,20.804,1.417,43.134,15.159,2019
488,Marsh & McLennan,United States,14.913,1.65,21.578,47.569,2019
489,Grupo ACS,Spain,43.248,1.079,39.205,14.129,2019
490,Xcel Energy,United States,11.527,1.262,47.745,28.142,2019
491,Las Vegas Sands,United States,13.796,1.539,22.547,52.721,2019
492,NTPC,India,13.214,1.636,44.629,19.32,2019
493,China Zheshang Bank,China,12.901,1.714,239.927,10.355,2019
494,Commerzbank,Germany,15.165,1.008,528.557,11.444,2019
495,Toyota Tsusho,Japan,61.031,1.142,40.246,11.558,2019
496,Lennar,United States,21.446,1.784,28.75,17.099,2019
497,Swedbank,Sweden,6.614,2.432,253.342,18.588,2019
498,Compass Group,United Kingdom,30.866,1.512,16.447,35.47,2019
499,Woolworths,Australia,42.941,1.295,17.522,29.305,2019
500,Novatek,Russia,13.175,2.606,17.534,52.684,2019
501,National Bank of Canada,Canada,8.44,1.652,200.529,15.889,2019
502,LG Electronics,South Korea,55.739,1.127,39.728,11.719,2019
503,Thales,France,18.705,1.158,29.157,25.739,2019
504,Public Service Enterprise Group,United States,9.88,1.438,45.326,29.729,2019
505,Adobe,United States,9.496,2.682,19.506,132.025,2019
506,China Taiping Insurance,Hong Kong,27.254,0.846,94.255,11.865,2019
507,TE Connectivity,Switzerland,14.365,2.977,19.188,30.25,2019
508,Mitsubishi Estate,Japan,11.571,1.197,53.442,22.829,2019
509,Metallurgical Corp of China,China,43.185,0.959,63.929,10.899,2019
510,Emirates NBD,United Arab Emirates,6.905,2.571,136.216,18.157,2019
511,Kansai Electric Power,Japan,29.51,0.889,65.062,12.625,2019
512,Ecolab,United States,14.668,1.429,20.075,52.829,2019
513,DXC Technology,United States,21.767,1.543,28.871,17.325,2019
514,M&T Bank,United States,6.608,2.04,120.025,22.732,2019
515,Fujitsu,Japan,36.072,1.497,27.272,14.592,2019
516,Constellation Brands,United States,8.116,3.436,29.232,37.284,2019
517,Wesfarmers,Australia,33.768,2.032,14.492,28.372,2019
518,CLP Holdings,Hong Kong,11.665,1.729,29.442,28.565,2019
519,Al Rajhi Bank,Saudi Arabia,4.753,2.745,97.301,49.666,2019
520,Asahi Group Holdings,Japan,19.198,1.37,28.066,19.914,2019
521,Illinois Tool Works,United States,14.768,2.563,14.87,51.761,2019
522,Fujifilm Holdings,Japan,21.943,1.062,31.111,19.489,2019
523,Saint-Gobain,France,49.283,0.495,50.347,22.546,2019
524,Cognizant,United States,16.125,2.101,15.913,41.028,2019
525,Tatneft,Russia,14.876,3.372,17.316,27.238,2019
526,DTE Energy,United States,14.189,1.118,36.288,22.574,2019
527,KeyCorp,United States,7.329,1.866,140.305,16.816,2019
528,Recruit Holdings,Japan,20.723,1.531,15.099,47.054,2019
529,NVIDIA,United States,11.716,4.142,13.292,113.362,2019
530,Sasol,South Africa,14.809,1.25,32.844,20.994,2019
531,JFE Holdings,Japan,35.738,1.422,41.777,10.06,2019
532,Bank of Ningbo,China,7.047,1.691,162.609,17.96,2019
533,eBay,United States,10.754,2.53,22.819,31.476,2019
534,Mitsubishi Heavy Industries,Japan,37.655,0.734,48.032,13.851,2019
535,Citizens Financial Group,United States,7.168,1.721,161.31,16.279,2019
536,Weichai Power,China,24.022,1.31,30.686,14.366,2019
537,Nucor,United States,25.067,2.351,17.921,17.525,2019
538,Sherwin-Williams,United States,17.534,1.109,19.134,41.932,2019
539,Formosa Petrochemical,Taiwan,25.454,1.993,13.201,35.368,2019
540,Ally Financial,United States,10.68,1.263,178.869,11.924,2019
541,Murata Manufacturing,Japan,14.077,1.757,18.66,33.891,2019
542,Northern Trust,United States,6.655,1.536,132.213,20.073,2019
543,American Tower,United States,7.44,1.236,33.01,85.26,2019
544,China Fortune Land Development,China,10.382,1.595,57.755,14.482,2019
545,CME Group,United States,4.321,1.962,77.54,63.108,2019
546,Samsung Fire & Marine,South Korea,18.558,0.973,70.463,11.198,2019
547,Deutsche Bank,Germany,42.269,0.314,1541.123,18.074,2019
548,Kraft Heinz Company,United States,26.259,-10.229,103.627,40.192,2019
549,Qingdao Haier,China,26.818,1.138,24.362,16.957,2019
550,Associated British Foods,Australia,20.759,1.354,17.855,25.822,2019
551,MTR,Hong Kong,6.881,2.042,35.084,37.07,2019
552,Tata Steel,India,23.192,2.641,34.334,8.97,2019
553,Bank Central Asia,Indonesia,5.233,1.816,57.357,49.38,2019
554,Bank of Nanjing,China,8.563,1.653,176.888,11.525,2019
555,Telenor,Norway,13.558,1.383,22.089,29,2019
556,Colgate-Palmolive,United States,15.544,2.4,12.161,59.628,2019
557,Boston Scientific,United States,9.823,1.671,20.999,48.82,2019
558,Kimberly-Clark,United States,18.486,1.41,14.518,42.515,2019
559,China National Building,China,32.984,1.219,63.598,8.01,2019
560,CBS,United States,14.514,1.96,21.859,19.628,2019
561,Dollar General,United States,25.625,1.589,13.296,32.021,2019
562,DISH Network,United States,13.621,1.575,30.72,16.325,2019
563,Keurig Dr Pepper,United States,9.025,0.808,48.918,37.449,2019
564,Kubota,Japan,16.754,1.255,26.393,18.044,2019
565,Rakuten,Japan,9.973,1.288,66.946,14.452,2019
566,Merck,Germany,17.745,0.46,42.757,45.844,2019
567,Rogers Communications,Canada,11.647,1.589,23.369,26.593,2019
568,PPL,United States,7.785,1.825,43.396,22.329,2019
569,Aisin Seiki,Japan,36.613,1.099,32.46,10.995,2019
570,Aroundtown,Luxembourg,,1.912,21.766,9.06,2019
571,Aon,United Kingdom,10.761,1.052,26.422,42.14,2019
572,Sinopharm Group,China,51.874,0.88,34.34,11.103,2019
573,Royal Caribbean Cruises,United States,9.494,1.811,27.698,25.31,2019
574,Norilsk Nickel,Russia,11.603,3.016,15.273,35.886,2019
575,Woori Financial Group,South Korea,10.953,1.71,305.115,8.341,2019
576,Kirin Holdings,Japan,17.48,1.483,20.996,19.63,2019
577,NXP Semiconductors,Netherlands,9.407,2.208,21.53,33.064,2019
578,Saudi Electricity,Saudi Arabia,17.081,0.476,123.839,18.288,2019
579,Swisscom,Switzerland,11.969,1.56,22.911,24.083,2019
580,McKesson,United States,213.518,-0.316,61.011,21.887,2019
581,Nidec,Japan,13.912,1.269,17.161,41.441,2019
582,Omnicom Group,United States,15.13,1.325,25.211,18.12,2019
583,Coal India,India,14.379,1.86,18.318,22.535,2019
584,RELX,United Kingdom,9.99,1.896,17.829,43.358,2019
585,Ingersoll Rand,Ireland,15.668,1.338,17.915,27.314,2019
586,FirstEnergy,United States,11.454,0.913,40.063,21.522,2019
587,Anadarko Petroleum,United States,13.078,0.605,40.376,32.216,2019
588,Korea Electric Power,South Korea,55.09,-1.194,166.024,16.289,2019
589,Regions Financial,United States,6.518,1.543,128.802,15.521,2019
590,Simon Property Group,United States,5.655,2.151,30.686,55.019,2019
591,Corning,United States,11.29,1.066,27.505,27.365,2019
592,The EstÃ©e Lauder Companies,United States,14.194,1.631,12.676,61.517,2019
593,Henderson Land,Hong Kong,2.838,3.975,56.34,27.967,2019
594,Grupo Mexico,Mexico,10.491,1.318,26.871,24.323,2019
595,Allergan,Ireland,15.787,-5.096,101.788,46.333,2019
596,H&M - Hennes & Mauritz,Sweden,24.253,1.362,13.165,29.74,2019
597,Loews,United States,14.065,0.636,78.316,14.958,2019
598,VMware,United States,8.973,2.422,14.662,77.2,2019
599,Best Buy,United States,42.879,1.464,13.174,19.721,2019
600,First Data,United States,9.498,1.005,38.327,23.69,2019
601,Air Products & Chemicals,United States,8.938,1.691,19.142,43.509,2019
602,Astellas Pharma,Japan,11.824,1.934,17.576,26.022,2019
603,Asahi Kasei,Japan,19.417,1.316,23.671,14.094,2019
604,Entergy,United States,11.069,0.863,48.275,17.801,2019
605,Ageas,Belgium,12.315,0.955,115.488,10.179,2019
606,PPG,United States,15.374,1.341,16.015,28.299,2019
607,Shimao Property Holdings,Hong Kong,12.972,1.336,54.998,10.164,2019
608,Sumitomo Electric,Japan,28.701,1.163,28.379,10.735,2019
609,Formosa Chemicals,Taiwan,13.526,1.617,19.244,20.619,2019
610,Atlantia,Italy,6.873,0.965,91.242,21.067,2019
611,Kotak Mahindra Bank,India,6.285,1.016,50.107,37.893,2019
612,Tenaga Nasional,Malaysia,12.488,0.923,37.192,16.693,2019
613,JD.com,China,69.805,-0.361,30.465,43.634,2019
614,Wheelock,Hong Kong,6.187,2.2,75.693,14.479,2019
615,Western Digital,United States,19.391,0.841,27.939,16.11,2019
616,Industrial Bank of Korea,South Korea,11.121,1.594,259.464,7.307,2019
617,Baxter International,United States,11.127,1.624,15.641,37.991,2019
618,Dongfeng Motor Group,China,15.889,1.983,32.993,9.379,2019
619,Nintendo,Japan,10.829,1.568,16.6,36.573,2019
620,Aeon,Japan,77.102,0.214,90.277,15.189,2019
621,Coca-Cola European Partners,United Kingdom,13.577,1.071,20.824,24.715,2019
622,Vonovia,Germany,4.777,2.674,56.457,25.764,2019
623,Teck Resources,Canada,9.693,2.397,29.013,14.094,2019
624,Evonik,Germany,17.723,1.101,24.662,14.262,2019
625,TELUS,Canada,10.875,1.234,24.209,22.356,2019
626,RWE Group,Germany,24.794,0.395,98.259,15.828,2019
627,Devon Energy,United States,11.739,3.052,19.566,14.705,2019
628,Bharat Petroleum,India,36.459,1.397,18.769,11.329,2019
629,Eversource Energy,United States,8.448,1.033,38.241,22.198,2019
630,Oneok,United States,12.708,1.152,18.232,28.537,2019
631,TD Ameritrade Holding,United States,5.706,1.78,37.191,30.038,2019
632,Siam Commercial Bank,Thailand,7.098,1.239,97.891,13.67,2019
633,Edp-energias De Portugal,Portugal,18.024,0.613,47.586,14.074,2019
634,Resona Holdings,Japan,6.951,1.581,537.392,9.658,2019
635,Sumitomo Realty,Japan,9.081,1,45.458,17.317,2019
636,Raiffeisen Bank International,Austria,8.833,1.426,160.173,8.88,2019
637,Daqin Railway,China,10.779,2.178,19.319,18.78,2019
638,Idemitsu Kosan,Japan,39.898,1.078,27.897,9.221,2019
639,Unibail-Rodamco,Netherlands,3.225,1.216,73.764,40.261,2019
640,Parker-Hannifin,United States,14.518,1.407,15.308,24.569,2019
641,BOE Technology Group,China,14.525,0.535,44.282,20.288,2019
642,Nokia,Finland,26.62,-0.402,46.612,32.305,2019
643,Infosys,India,11.575,2.195,11.867,45.135,2019
644,Public Bank,Malaysia,5.039,1.385,101.559,21.048,2019
645,Kao,Japan,13.654,1.392,13.316,36.228,2019
646,Mapfre,Spain,25.167,0.624,70.198,9.168,2019
647,Geely Automobile Holdings,Hong Kong,16.141,1.905,13.321,20.949,2019
648,Siam Cement,Thailand,14.8,1.384,18.114,17.343,2019
649,Nan Ya Plastics,Taiwan,11.047,1.749,18.553,19.879,2019
650,PKN Orlen,Poland,30.362,1.565,17.074,11.364,2019
651,Naturgy Energy Group,Spain,28.714,-3.353,46.447,27.534,2019
652,Kellogg,United States,13.547,1.336,17.78,20.09,2019
653,WEC Energy Group,United States,7.68,1.061,34.438,24.066,2019
654,CNPC Capital,China,5.407,1.094,129.835,18.895,2019
655,Kyocera,Japan,14.908,0.642,27.533,22.119,2019
656,Telia,Sweden,9.604,1.202,28.039,18.669,2019
657,EletrobrÃ¡s,Brazil,6.877,3.638,46.755,11.084,2019
658,Guangzhou Automobile Group,China,10.614,1.67,19.243,19.281,2019
659,CIMB Group Holdings,Malaysia,6.398,1.384,129.241,11.659,2019
660,Prologis,United States,2.883,1.631,38.392,46.401,2019
661,Absa Group,South Africa,9.663,1.05,89.589,9.868,2019
662,Sodexo,France,24.662,0.749,20.171,16.851,2019
663,Isbank,Turkey,15.258,1.487,105.459,4.637,2019
664,Carrefour,France,91.923,-0.663,54.16,14.655,2019
665,Republic Services,United States,10.04,1.037,21.617,25.425,2019
666,Publicis Groupe,France,11.74,1.084,30.957,13.392,2019
667,Porsche Automobil Holding,Germany,0.122,4.097,38.514,22.223,2019
668,D.R. Horton,United States,16.254,1.558,14.536,17.334,2019
669,Kasikornbank,Thailand,6.002,1.19,96.901,14.513,2019
670,Capgemini,France,15.569,0.861,18.86,20.882,2019
671,Ross Stores,United States,14.984,1.587,6.235,36.825,2019
672,Deutsche Boerse,Germany,3.702,0.972,180.249,24.159,2019
673,Grupo Aval,Colombia,11.342,0.985,79.962,9.067,2019
674,Husky Energy,Canada,17.052,1.124,26.612,10.892,2019
675,CGN Power,China,7.586,1.315,54.852,12.629,2019
676,West Japan Railway,Japan,13.746,0.904,28.674,13.941,2019
677,Legend Holding,China,54.074,0.668,81.312,6.457,2019
678,Nutrien,Canada,19.62,0.08,45.502,32.334,2019
679,Activision Blizzard,United States,7.492,1.812,17.835,34.609,2019
680,Toray Industries,Japan,21.408,0.902,25.348,11.311,2019
681,Chubu Electric Power,Japan,27.07,0.511,50.598,10.837,2019
682,China Tower Corp.,China,10.865,0.4,45.933,49.357,2019
683,Analog Devices,United States,6.223,1.577,21.828,42.279,2019
684,Grupa PZU,Poland,10.397,0.888,87.054,9.649,2019
685,Viacom,United States,12.96,1.503,22.744,12.165,2019
686,Fidelity National Information,United States,8.423,0.847,23.77,35.849,2019
687,Sekisui House,Japan,19.589,1.166,22.173,10.89,2019
688,Akzo Nobel,Netherlands,10.92,1.018,21.766,20.18,2019
689,Huntington Bank,United States,5.214,1.393,108.781,14.303,2019
690,WH Group,Hong Kong,22.605,0.943,15.298,17.241,2019
691,Molson Coors Brewing,United States,10.77,1.117,30.11,13.282,2019
692,Haitong Securities,China,5.801,0.792,83.695,21.838,2019
693,AES,United States,10.742,1.2,32.521,11.738,2019
694,Tesla,United States,21.461,-0.976,29.74,47.198,2019
695,Falabella,Chile,14.404,0.745,22.88,18.265,2019
696,Fox,United States,10.153,2.187,13.466,24.1,2019
697,Veolia Environnement,France,30.569,0.44,42.974,13.09,2019
698,Link REIT,Hong Kong,1.287,5.727,27.511,24.467,2019
699,Lenovo Group,Hong Kong,49.966,0.511,31.279,11.18,2019
700,Atlas Copco,Sweden,10.96,2.203,10.904,36.827,2019
701,Suncorp Group,Australia,10.313,0.64,69.918,12.574,2019
702,All Nippon Airways,Japan,18.556,0.885,23.594,11.99,2019
703,T&D Holdings,Japan,17.622,0.731,141.567,6.804,2019
704,Lam Research,United States,10.866,2.902,10.768,29.721,2019
705,Pioneer Natural Resources,United States,9.379,0.974,19.046,29.495,2019
706,Vivendi,France,16.436,0.15,39.328,36.999,2019
707,VF,United States,13.612,1.384,10.284,37.8,2019
708,Solvay,Belgium,13.33,1.012,25.149,12.787,2019
709,UPM-Kymmene,Finland,12.366,1.765,16,15.243,2019
710,Uniper,Germany,92.228,-0.533,65.931,11.192,2019
711,National Bank of Kuwait,Kuwait,4.388,1.22,90.151,19.863,2019
712,Samba Financial Group,Saudi Arabia,2.544,1.472,61.296,20.746,2019
713,China Southern Airlines,China,21.662,0.463,35.993,14.833,2019
714,Nomura,Japan,16.732,-0.712,411.184,12.981,2019
715,Reinsurance Group of America,United States,12.911,0.716,64.535,9.482,2019
716,Eiffage,France,19.926,0.742,34.715,9.56,2019
717,Cardinal Health,United States,141.935,-0.038,40.462,13.709,2019
718,Crown Castle International,United States,5.55,0.767,37.778,50.978,2019
719,Ericsson,Sweden,24.143,-0.368,30.314,33.351,2019
720,Sumitomo Chemical,Japan,19.764,1.207,29.809,7.964,2019
721,Tokyo Electron,Japan,11.908,2.328,10.677,26.002,2019
722,Willis Towers Watson,United Kingdom,8.485,0.695,32.385,22.916,2019
723,CBRE Group,United States,21.34,1.063,13.457,17.059,2019
724,Essity Ab,Sweden,13.62,0.906,17.4,19.992,2019
725,Sandvik,Sweden,11.502,1.461,13.349,23.698,2019
726,CSL,Australia,8.243,1.819,11.532,61.732,2019
727,Credicorp,Peru,5.321,1.213,52.585,18.452,2019
728,Riyad Bank,Saudi Arabia,2.83,1.257,61.285,21.52,2019
729,London Stock Exchange,United Kingdom,2.847,0.64,1073.449,22.423,2019
730,Guotai Junan Securities,China,4,1.023,63.61,25.365,2019
731,DSM,Netherlands,10.933,1.271,15.756,20.273,2019
732,Bancolombia,Colombia,7.156,0.899,67.779,12.513,2019
733,Rolls-Royce Holdings,United Kingdom,20.973,-3.202,40.573,22.492,2019
734,Hong Kong Exchanges,Hong Kong,2.024,1.188,32.691,44.344,2019
735,Otsuka Holding,Japan,11.698,0.747,22.573,18.994,2019
736,Stanley Black & Decker,United States,13.982,0.645,19.408,22.059,2019
737,BYD,China,19.235,0.41,28.386,22.718,2019
738,WestRock,United States,16.719,0.91,30.667,9.063,2019
739,CarMax,United States,18.173,0.842,18.718,12.896,2019
740,Aptiv,Ireland,14.437,1.067,12.48,23.299,2019
741,Axis Bank,India,9.074,0.071,107.915,28.601,2019
742,CenturyLink,United States,23.443,-1.733,70.256,13.238,2019
743,Fortive,United States,7.194,2.914,12.906,29.652,2019
744,George Weston,Canada,37.471,0.443,32.079,11.711,2019
745,KoÃ§ Holding,Turkey,29.534,1.142,23.549,7.363,2019
746,Huaneng Power International,China,25.373,0.235,58.762,13.735,2019
747,Isuzu Motors,Japan,19.549,1.048,18.581,10.464,2019
748,Telkom Indonesia,Indonesia,9.37,1.326,13.75,27.23,2019
749,China Energy Engineering,China,33.796,0.692,56.715,3.643,2019
750,Unipol Gruppo,Italy,16.404,0.833,87.564,3.692,2019
751,Teva Pharmaceutical,Israel,18.829,-2.28,60.683,15.468,2019
752,Keyence,Japan,5.304,2.064,14.67,78.654,2019
753,Neste,Finland,17.601,0.918,9.401,27.795,2019
754,Shanghai International Port,China,5.693,1.553,21.027,29.343,2019
755,Nedbank,South Africa,7.691,1.009,72.569,9.375,2019
756,Bangkok Bank,Thailand,5.314,1.093,95.723,12.535,2019
757,China Reinsurance Group,China,18.119,0.57,47.485,8.88,2019
758,Formosa Plastics,Taiwan,7.64,1.643,16.316,22.293,2019
759,Telecom Italia,Italy,22.38,-1.639,75.534,12.163,2019
760,Concho Resources,United States,4.151,2.269,26.961,23.462,2019
761,Covestro,Germany,17.243,2.151,12.882,10.896,2019
762,Guangzhou R&F,China,11.586,1.264,53.337,6.794,2019
763,LG,South Korea,9.7,1.694,20.466,11.455,2019
764,Liberty Global,United Kingdom,13.02,-0.373,53.154,22.369,2019
765,Raymond James Financial,United States,7.657,0.986,38.544,12.579,2019
766,Fairfax Financial,Canada,18.17,0.351,64.372,13.694,2019
767,ROSSETI,Russia,16.262,1.448,36.67,3.309,2019
768,China Eastern Airlines,China,17.32,0.426,34.485,14.88,2019
769,Tata Motors,India,44.925,-4.065,46.402,11.639,2019
770,AIB Group,Ireland,3.763,1.245,104.639,12.958,2019
771,Fortis (Canada),Canada,6.473,0.9,39.867,16.077,2019
772,Woodside Petroleum,Australia,5.253,1.372,27.088,23.838,2019
773,China Steel,Taiwan,13.287,0.811,21.945,12.577,2019
774,First Republic Bank,United States,3.733,0.881,101.847,17.075,2019
775,ATOS,France,14.461,0.743,24.665,11.341,2019
776,Japan Airlines,Japan,13.294,1.158,17.629,11.844,2019
777,Garanti Bank,Turkey,10.254,1.378,74.545,6.144,2019
778,Edison International,United States,12.657,-0.423,56.715,20.555,2019
779,Galp Energia,Portugal,20.27,0.874,14.503,13.435,2019
780,Infineon Technologies,Germany,9.195,1.325,12.722,27.317,2019
781,Athene Holding,Bermuda,6.568,1.068,125.505,8.598,2019
782,Old Mutual,South Africa,8.232,1.112,60.738,8.261,2019
783,AutoZone,United States,11.311,1.413,9.745,26.009,2019
784,Abu Dhabi Commercial Bank,United Arab Emirates,3.895,1.27,76.183,13.591,2019
785,Yanzhou Coal Mining,China,24.25,1.2,29.666,5.504,2019
786,Macy's,United States,25.74,1.107,19.863,7.731,2019
787,NetEase,China,10.127,0.928,12.667,34.935,2019
788,HermÃ¨s International,France,7.039,1.657,8.537,71.501,2019
789,Fanuc,Japan,6.218,1.579,14.52,37.498,2019
790,Regeneron Pharmaceuticals,United States,6.711,2.444,11.735,36.427,2019
791,Novolipetsk Steel,Russia,12.062,2.242,9.944,16.229,2019
792,Hanwha,South Korea,44.288,0.426,151.952,1.89,2019
793,Dentsu,Japan,9.222,0.818,33.163,11.439,2019
794,Carlsberg,Denmark,9.893,0.84,18.03,19.285,2019
795,Textron,United States,13.785,1.212,14.48,12.897,2019
796,Bank of Jinzhou,China,6.907,1.415,112.96,6.943,2019
797,SSE,United Kingdom,30.077,0.31,32.314,14.961,2019
798,Huatai Securities,China,2.45,0.77,53.697,24.501,2019
799,Lotte Chemical,South Korea,15.034,1.435,18.641,8.501,2019
800,Hikvision,China,7.278,1.629,7.984,47.767,2019
801,QBE Insurance Group,Australia,12.36,0.503,40.214,12.084,2019
802,Shaanxi Coal Industry,China,8.212,1.661,17.555,13.885,2019
803,Shanghai Electric Group,China,15.226,0.459,31.888,13.245,2019
804,Saudi British Bank,Saudi Arabia,2.256,1.315,46.534,15.76,2019
805,O'Reilly Automotive,United States,9.536,1.324,8.109,31.313,2019
806,ITC,India,6.725,1.748,9.857,53.802,2019
807,Chunghwa Telecom,Taiwan,7.146,1.177,15.202,27.67,2019
808,Shenzhen Overseas,China,5.74,1.6,42.846,10.327,2019
809,EnBW-Energie Baden,Germany,24.323,0.394,48.409,9.623,2019
810,Comerica,United States,3.684,1.285,70.69,12.129,2019
811,Inner Mongolia Yili,China,11.942,0.973,6.934,27.895,2019
812,Genuine Parts,United States,18.735,0.81,12.683,15.39,2019
813,PKO Bank Polski,Poland,4.66,1.035,86.313,12.881,2019
814,PG&E,United States,16.759,-6.837,81.507,11.079,2019
815,Discovery,United States,10.545,0.493,32.55,15.813,2019
816,Ferguson,United Kingdom,21.571,0.909,10.751,16.196,2019
817,Huishang Bank,China,7.354,1.323,153.09,5.268,2019
818,Sanlam,South Africa,5.819,0.877,55.943,12.402,2019
819,Williams,United States,8.686,-0.155,46.42,34.316,2019
820,Deutsche Wohnen,Germany,1.724,2.162,29.032,15.956,2019
821,S&P Global,United States,6.259,1.958,9.458,53.449,2019
822,Wanhua Chemical Group,China,9.093,1.887,10.463,21.953,2019
823,Fortum,Finland,6.184,0.995,25.617,18.301,2019
824,Mega Financial Holding,Taiwan,3.158,0.925,115.238,12.436,2019
825,JBS,Brazil,49.69,0.007,29.451,12.304,2019
826,China Coal Energy,China,15.253,0.534,38.548,9.131,2019
827,Emaar Properties,United Arab Emirates,7.074,1.599,30.48,9.629,2019
828,Canadian Pacific Railway,Canada,5.644,1.505,15.718,30.336,2019
829,Evraz Group,United Kingdom,12.838,2.411,9.373,12.524,2019
830,Mitsubishi Motors,Japan,22.35,0.966,17.118,8.553,2019
831,Wuliangye Yibin,China,5.157,2.023,12.54,59.246,2019
832,Intuit,United States,6.431,1.472,5.335,66.781,2019
833,LabCorp,United States,11.333,0.884,16.185,14.33,2019
834,PTT Global Chemical,Thailand,16.044,1.239,14.412,9.846,2019
835,Bank Negara Indonesia,Indonesia,4.899,1.055,56.229,13.081,2019
836,Galaxy Entertainment,Hong Kong,7.044,1.723,11.161,32.362,2019
837,Gemdale,China,6.819,1.501,38.067,8.753,2019
838,E-Trade Financial,United States,3.119,1.095,67.518,12.536,2019
839,Kuehne & Nagel International,Switzerland,21.227,0.787,7.991,17.171,2019
840,Kone,Finland,10.701,0.992,8.841,27.892,2019
841,Ryanair Holdings,Ireland,9.131,1.341,13.555,16.095,2019
842,Great Wall Motor,China,14.444,0.799,16.284,12.132,2019
843,MGM Resorts,United States,11.763,0.452,31.038,14.776,2019
844,Tokyo Gas,Japan,17.045,0.555,22.147,11.17,2019
845,YPF,Argentina,15.503,1.374,26.394,5.999,2019
846,Daiwa Securities,Japan,6.665,0.788,195.317,7.588,2019
847,ThyssenKrupp Group,Germany,43.315,0.079,40.114,9.533,2019
848,Vestas Wind Systems,Denmark,11.958,0.807,13.602,17.925,2019
849,Sabanci Holding,Turkey,11.733,0.79,69.867,2.785,2019
850,Mazda Motor,Japan,32.131,0.581,25.187,7.593,2019
851,DP World,United Arab Emirates,5.646,1.296,26.513,14.243,2019
852,Bharti Airtel,India,11.785,0.056,38.604,19.988,2019
853,Valeo,France,22.562,0.644,21.116,8.649,2019
