Rank,Name,Country,Sales,Profit,Assets,Market Value,Year
422,Swiss Life Holding,Switzerland,19.544,0.9359,196.961,10.245,2017
423,FirstRand,South Africa,8.394,1.656,86.325,18.198,2017
424,Sysco,United States,53.077,1.0319,17.63,27.978,2017
425,International Paper,United States,21.079,0.904,33.345,20.772,2017
426,Vivendi,France,11.968,1.3894,34.137,24.17,2017
427,Kimberly-Clark,United States,18.202,2.166,14.602,46.721,2017
428,National Commercial Bank,Saudi Arabia,6.143,2.484,117.675,20.641,2017
429,Erste Group Bank,Austria,9.248,1.3804,220.843,13.515,2017
430,Baoshan Iron & Steel,China,26.752,0.6667,40.011,21.434,2017
431,Eni,Italy,61.599,-1.6195,135.884,58.229,2017
432,Saudi Electricity,Saudi Arabia,13.275,0.5611,107.407,26.597,2017
433,Corning,United States,9.388,3.695,27.899,24.854,2017
434,Daikin Industries,Japan,18.522,1.4317,20.597,28.375,2017
435,Mitsubishi Chemical,Japan,31.798,1.3509,38.052,11.067,2017
436,Becton Dickinson,United States,12.418,1.309,24.318,39.183,2017
437,SK Innovation,South Korea,34.064,1.4406,26.976,13.513,2017
438,Humana,United States,54.379,0.594,25.812,30.408,2017
439,Emerson Electric,United States,17.202,1.509,17.471,38.291,2017
440,Nippon Steel & Sumitomo Metal,Japan,41.63,0.4767,54.559,20.227,2017
441,Deutsche Bank,Germany,44.283,-1.8562,1686.579,34.005,2017
442,Toyota Industries,Japan,20.017,1.0825,38.596,14.838,2017
443,Pernod Ricard,France,9.718,1.3971,33.49,31.356,2017
444,Aon,United Kingdom,11.623,1.396,26.615,31.418,2017
445,IntercontinentalExchange,United States,5.958,1.422,82.003,36.185,2017
446,Stryker,United States,11.325,1.647,20.435,48.787,2017
447,Fujifilm Holdings,Japan,21.655,1.0662,28.578,18.097,2017
448,Fosun International,China,11.116,1.5425,70.045,13.135,2017
449,Sony,Japan,69.242,-0.393,151.713,40.441,2017
450,Chubu Electric Power,Japan,24.17,1.4679,45.632,10.012,2017
451,Las Vegas Sands,United States,11.41,1.67,20.469,44.623,2017
452,Xcel Energy,United States,11.104,1.1234,41.155,22.545,2017
453,Fifth Third Bancorp,United States,6.701,1.55,142.177,18.773,2017
454,Bouygues,France,35.142,0.8097,36.762,14.468,2017
455,ENGIE,France,73.716,-0.4591,167.934,34.776,2017
456,Steinhoff International,Netherlands,14.487,1.2935,27.486,21.094,2017
457,Wheelock,Hong Kong,7.804,2.0991,67.126,16.714,2017
458,Marsh & McLennan,United States,13.199,1.768,18.19,37.836,2017
459,CBS,United States,13.166,1.261,24.238,29.499,2017
460,Fujitsu,Japan,41.705,1.1934,27.104,12.479,2017
461,Statoil,Norway,45.665,-2.8926,104.53,56.24,2017
462,Wesfarmers,Australia,50.033,0.4393,29.977,37.822,2017
463,Axis Bank,India,7.844,1.2753,80.367,18.788,2017
464,HeidelbergCement,Germany,16.776,0.7815,40.449,18.546,2017
465,Illinois Tool Works,United States,13.599,2.035,15.201,45.535,2017
466,Formosa Petrochemical,Taiwan,16.935,2.3492,14.036,33.596,2017
467,Marriott International,United States,17.072,0.78,24.14,34.881,2017
468,Adidas,Germany,21.34,1.1261,16.007,39.605,2017
469,CLP Holdings,Hong Kong,10.233,1.6375,26.567,26.76,2017
470,Thomson Reuters,United States,11.172,1.101,27.852,31.352,2017
471,Kering,France,13.7,0.9127,25.461,33.671,2017
472,Colgate-Palmolive,United States,15.195,2.441,12.123,64.944,2017
473,Richemont,Switzerland,11.483,1.1405,22.61,44.337,2017
474,Shin-Etsu Chemical,Japan,11.284,1.5429,20.991,36.212,2017
475,Mapfre,Spain,23.302,0.8579,67.449,10.515,2017
476,Poste Italiane,Italy,36.558,0.6881,203.783,8.639,2017
477,Aisin Seiki,Japan,31.706,1.0987,27.694,13.159,2017
478,Mitsubishi,Japan,57.046,-0.1642,129.113,34.711,2017
479,Mitsubishi Estate,Japan,10.322,0.8686,46.337,25.434,2017
480,PPL,United States,7.517,1.896,38.315,25.373,2017
481,Waste Management,United States,13.609,1.182,21.323,32.344,2017
482,Micron Technology,United States,14.733,0.689,32.355,31.552,2017
483,Larsen & Toubro,India,15.697,0.8141,29.773,24.503,2017
484,Aegon,Netherlands,36.61,0.5011,437.433,9.958,2017
485,Teva Pharmaceutical,Israel,21.895,0.3369,92.89,32.422,2017
486,Compass Group,United Kingdom,27.823,1.4078,13.694,31.115,2017
487,Suncor Energy,Canada,20.233,0.3276,66.144,51.686,2017
488,EDP-Energias de Portugal,Portugal,16.145,1.0626,46.497,12.271,2017
489,Syngenta,Switzerland,12.785,1.1749,19.54,40.907,2017
490,Tenaga Nasional,Malaysia,10.922,1.7274,30.912,17.435,2017
491,Credit Suisse Group,Switzerland,29.933,-2.7538,806.672,30.142,2017
492,Hana Financial Group,South Korea,11.082,1.1278,288.274,9.654,2017
493,Sampo,Finland,6.867,1.8252,39.81,26.458,2017
494,Bank Mandiri,Indonesia,7.477,1.0381,77.107,21.369,2017
495,Schlumberger,United States,27.81,-1.687,77.956,109.201,2017
496,UniCredit Group,Italy,24.42,-13.0421,906.592,33.346,2017
497,M&T Bank,United States,5.661,1.3048,123.449,23.529,2017
498,Thales,France,16.466,1.0469,23.932,20.594,2017
499,Applied Materials,United States,11.846,2.138,15.244,42.038,2017
500,Royal Bank of Scotland,United Kingdom,21.609,-7.0946,986.859,34.971,2017
501,SK Telecom,South Korea,14.732,1.43,25.913,16.325,2017
502,TE Connectivity,Switzerland,12.468,2.071,17.615,25.976,2017
503,Caterpillar,United States,38.537,-0.067,74.704,56.021,2017
504,China Merchants Shekou Industrial Zone Holdings,China,8.64,1.4422,36.079,20.841,2017
505,Ecolab,United States,13.022,1.2296,18.33,36.33,2017
506,H&M,Sweden,22.671,2.1503,10.857,39.938,2017
507,Omnicom Group,United States,15.48,1.1423,23.165,20.104,2017
508,Chinatrust Financial,Taiwan,10.985,0.866,150.152,11.825,2017
509,Komatsu,Japan,15.748,0.9389,22.957,24.277,2017
510,Haitong Securities,China,6.264,1.2131,80.706,22.872,2017
511,Grupo ACS,Spain,36.276,0.8308,35.2,11.168,2017
512,Resona Holdings,Japan,6.659,1.6889,410.703,11.669,2017
513,Bharti Airtel,India,14.658,0.702,34.828,21.445,2017
514,Deutsche Lufthansa,Germany,35.022,1.9646,37.765,7.416,2017
515,Al Rajhi Bank,Saudi Arabia,4.508,2.1665,90.546,27.635,2017
516,Swisscom,Switzerland,11.818,1.6282,21.109,22.501,2017
517,Couche Tard,Canada,35.668,1.1387,13.785,25.856,2017
518,Loews,United States,12.994,0.654,76.594,15.905,2017
519,ConocoPhillips,United States,23.848,-3.615,89.772,61.283,2017
520,Baxter International,United States,10.163,4.946,15.546,28.61,2017
521,Praxair,United States,10.534,1.5,19.332,33.905,2017
522,Kyocera,Japan,12.895,1.108,26.518,19.884,2017
523,Garanti Bank,Turkey,9.19,1.6565,88.096,10.192,2017
524,China Unicom,Hong Kong,41.303,0.1016,88.86,33.778,2017
525,CIC Group,France,11.712,1.3012,304.789,7.882,2017
526,Kubota,Japan,14.689,1.2193,22.897,18.47,2017
527,Isbank,Turkey,11.652,1.7519,118.024,7.907,2017
528,Astellas Pharma,Japan,12.08,1.9137,15.895,27.98,2017
529,CNOOC,Hong Kong,22.027,0.0959,91.759,54.818,2017
530,Simon Property Group,United States,5.426,1.7543,31.104,53.039,2017
531,ASML Holding,Netherlands,7.516,1.7223,19.742,56.8,2017
532,British Sky Broadcasting,United Kingdom,17.078,0.8474,22.851,20.642,2017
533,Cummins,United States,17.526,1.394,15.011,25.102,2017
534,China Zheshang Bank,China,8.077,1.5272,194.981,9.754,2017
535,Standard Chartered,United Kingdom,19.433,-0.247,646.692,30.249,2017
536,Tokyo Electric Power,Japan,50.161,1.0195,105.532,6.135,2017
537,Cognizant Technology,United States,13.487,1.554,14.262,35.563,2017
538,Viacom,United States,12.658,1.385,23.312,17.967,2017
539,Sasol,South Africa,11.799,0.9929,27.57,19.845,2017
540,Public Service Enterprise Group,United States,8.831,0.887,40.07,22.638,2017
541,Coal India,India,10.999,1.607,17.801,27.448,2017
542,Novatek,Russia,8.012,3.8479,15.841,38.983,2017
543,Kirin Holdings,Japan,19.097,1.0874,20.133,17.388,2017
544,T&D Holdings,Japan,16.591,0.7032,128.6,9.156,2017
545,Mitsui,Japan,39.218,0.1149,99.953,26.167,2017
546,Regions Financial,United States,5.805,1.163,126.704,17.404,2017
547,Ingersoll Rand,Ireland,13.509,1.4762,17.397,21.441,2017
548,CenturyLink,United States,17.47,0.626,47.017,13.413,2017
549,Bank of Nanjing,China,7.755,1.251,153.406,10.46,2017
550,Dongfeng Motor Group,China,18.414,2.0114,26.615,9.359,2017
551,Citizens Financial Group,United States,5.783,1.045,150.611,17.638,2017
552,Swire Pacific,Hong Kong,8.037,1.2424,48.174,15.081,2017
553,RELX Group,United Kingdom,9.303,1.5665,16.463,40.929,2017
554,Samsung Fire & Marine,South Korea,17.188,0.7395,55.545,10.396,2017
555,Associated British Foods,United Kingdom,19.015,1.1609,14.777,24.369,2017
556,Standard Life,United Kingdom,25.2,0.4965,228.73,9.043,2017
557,Ally Financial,United States,10.057,1.067,163.728,9.089,2017
558,MÃ¸ller-Maersk,Denmark,35.466,-2.0126,62.589,35.046,2017
559,Ecopetrol,Colombia,15.638,0.5127,40.409,19.658,2017
560,National Bank of Canada,Canada,6.205,1.0783,179.574,14.255,2017
561,Sumitomo Electric,Japan,25.611,0.9046,24.566,12.453,2017
562,Shire,Ireland,11.584,0.3423,67.035,51.264,2017
563,Akzo Nobel,Netherlands,15.705,1.073,17.449,21.357,2017
564,Bank Central Asia,Indonesia,4.822,1.5493,50.231,32.111,2017
565,Marubeni,Japan,63.536,0.4293,64.348,10.693,2017
566,DTE Energy,United States,10.687,0.868,32.041,18.472,2017
567,KoÃ§ Holding,Turkey,23.456,1.1442,25.075,10.386,2017
568,Unum,United States,11.082,0.9314,63.558,10.627,2017
569,Best Buy,United States,39.403,1.228,14.215,14.905,2017
570,Atlas Copco,Sweden,12.1,1.3935,13.161,42.94,2017
571,MTR,Hong Kong,5.821,1.321,33.192,33.258,2017
572,Suncorp Group,Australia,10.339,0.7768,70.094,12.639,2017
573,Emirates NBD,United Arab Emirates,5.533,1.8101,121.976,12.484,2017
574,LG Chem,South Korea,17.807,1.1267,16.962,17.692,2017
575,QBE Insurance Group,Australia,11.587,0.8397,42.283,13.277,2017
576,Northern Trust,United States,5.195,1.008,123.927,19.756,2017
577,CME Group,United States,3.608,1.5341,69.369,40.092,2017
578,Otsuka Holding,Japan,11.003,0.8519,22.735,25.053,2017
579,Altice,Netherlands,20.628,-1.7304,89.319,30.853,2017
580,American Tower,United States,5.786,0.9564,30.879,52.169,2017
581,Sinopharm Group,China,38.892,0.7008,22.694,12.696,2017
582,Falabella,Chile,12.718,0.9006,20.791,21.319,2017
583,Bharat Petroleum,India,28.783,1.2191,14.361,15.206,2017
584,Newell Brands,United States,13.264,0.5272,33.838,22.297,2017
585,Akbank,Turkey,7.94,1.4862,91.624,9.171,2017
586,Norilsk Nickel,Russia,8.235,2.5408,16.457,24.86,2017
587,Atlantia,Italy,5.979,1.241,41.513,21.1,2017
588,Tesco,United Kingdom,78.433,0.2315,61.781,19.218,2017
589,MGM Resorts,United States,9.455,1.1014,28.907,16.141,2017
590,Dollar Tree,United States,20.719,0.8963,15.95,18.339,2017
591,GFNorte,Mexico,6.413,1.0199,61.894,16.241,2017
592,Broadcom,Singapore,15.608,-1.877,49.617,87.597,2017
593,Woori Bank,South Korea,9.544,0.9091,257.23,8.246,2017
594,Guotai Junan Securities,China,4.856,1.481,59.249,20.286,2017
595,Constellation Brands,United States,7.331,1.5351,18.602,33.402,2017
596,Royal Caribbean Cruises,United States,8.496,1.2834,22.31,20.92,2017
597,Air Products & Chemicals,United States,9.051,1.461,15.956,29.377,2017
598,Infosys,India,10.108,2.1352,11.941,34.926,2017
599,BYD,China,15.315,0.7594,20.875,18.378,2017
600,KeyCorp,United States,5.355,0.791,137.282,18.87,2017
601,Johnson Controls International,Ireland,22.064,-0.457,48.788,38.478,2017
602,Asahi Kasei,Japan,17.02,1.0092,20.068,13.131,2017
603,New World Development,Hong Kong,7.103,1.2499,54.222,12.082,2017
604,Siam Cement,Thailand,12.002,1.5897,15.071,19.085,2017
605,Toray Industries,Japan,18.556,0.8359,20.691,14.184,2017
606,Grupo Mexico,Mexico,8.177,1.1065,22.824,23.656,2017
607,E.ON,Germany,59.776,-9.3474,70.388,16.888,2017
608,Dell Technologies,United States,61.948,-3.691,118.206,13.475,2017
609,Nokia,Finland,26.121,-0.7489,49.215,30.349,2017
610,EletrobrÃ¡s,Brazil,17.427,0.983,52.386,7.195,2017
611,Legend Holding,China,44.321,0.7324,46.372,7.005,2017
612,Dollar General,United States,21.987,1.2511,11.864,19.072,2017
613,Banco de Sabadell,Spain,7.775,0.7859,224.143,10.005,2017
614,Eversource Energy,United States,7.639,0.9423,32.053,18.823,2017
615,China Taiping Insurance,Hong Kong,21.556,0.5823,64.434,8.613,2017
616,Hyundai Heavy Industries,South Korea,33.889,0.4518,40.776,11.047,2017
617,Sekisui House,Japan,18.695,1.1239,19.408,11.306,2017
618,Siam Commercial Bank,Thailand,4.912,1.3495,81.346,16.095,2017
619,China Eastern Airlines,China,14.802,0.6939,30.225,12.94,2017
620,Cemex,Mexico,13.652,0.7507,29.111,13.094,2017
621,Sumitomo Realty,Japan,8.994,0.9481,41.13,12.27,2017
622,Murata Manufacturing,Japan,10.375,1.4231,13.86,28.4,2017
623,WEC Energy Group,United States,7.472,0.9402,31.253,19.048,2017
624,JXTG Holdings,Japan,72.026,-0.6496,58.001,16.602,2017
625,China Fortune Land Development,China,7.629,0.9771,35.96,15.544,2017
626,Evonik,Germany,14.085,0.8274,22.07,14.917,2017
627,Henderson Land,Hong Kong,3.343,2.8233,45.852,22.938,2017
628,China Southern Airlines,China,17.236,0.7695,28.845,10.434,2017
629,ThyssenKrupp Group,Germany,44.029,0.3617,36.885,13.549,2017
630,Whirlpool,United States,20.718,0.888,19.153,12.442,2017
631,Paccar,United States,17.009,0.5217,20.639,23.59,2017
632,Public Bank,Malaysia,4.528,1.2569,84.72,17.414,2017
633,Bank of Ningbo,China,6.137,1.1581,125.591,10.294,2017
634,Valeo,France,18.273,1.0232,15.165,15.392,2017
635,Asahi Group Holdings,Japan,15.709,0.8211,17.009,17.802,2017
636,Unibail-Rodamco,France,2.366,2.6648,42.976,23.585,2017
637,Delphi Automotive,United Kingdom,16.661,1.156,12.292,20.234,2017
638,Bunge,United States,42.679,0.743,19.188,10.596,2017
639,Capgemini,France,13.871,1.0188,17.36,15.717,2017
640,Mylan,United Kingdom,11.111,0.48,34.726,21.206,2017
641,Sodexo,France,22.483,0.7074,15.768,17.478,2017
642,Kasikornbank,Thailand,5.362,1.139,79.47,13.385,2017
643,TELUS,Canada,9.604,0.9231,20.677,19.547,2017
644,Formosa Chemicals,Taiwan,9.898,1.3591,16.893,17.864,2017
645,Kao Corp,Japan,13.415,1.1647,11.474,27.327,2017
646,VMware,United States,7.092,1.186,16.643,37.786,2017
647,Kweichow Moutai,China,4.95,2.5319,15.764,71.537,2017
648,SCA,Sweden,13.702,0.6506,18.245,21.637,2017
649,Fidelity National Information,United States,9.263,0.568,26.031,26.26,2017
650,Aeon,Japan,75.49,0.057,76.131,12.378,2017
651,Centene,United States,40.607,0.558,20.197,12.221,2017
652,Great Wall Motor,China,14.213,1.5851,13.293,15.179,2017
653,Telkom Indonesia,Indonesia,8.747,1.455,13.332,30.437,2017
654,Molson Coors Brewing,United States,4.885,1.972,29.342,20.531,2017
655,Naspers,South Africa,5.93,0.994,18.224,75.355,2017
656,Stanley Black & Decker,United States,11.407,0.9653,15.635,20.182,2017
657,Nucor,United States,16.208,0.7314,15.224,19.385,2017
658,Transneft,Russia,12.66,3.4757,45.601,4.73,2017
659,JD.com,China,38.985,-0.5756,23.142,45.719,2017
660,National Bank of Abu Dhabi,United Arab Emirates,4.001,1.3647,114.545,16.094,2017
661,West Japan Railway,Japan,13.266,0.7419,24.472,12.763,2017
662,DaVita,United States,14.745,0.8799,18.741,13.046,2017
663,Commerzbank,Germany,15.94,0.2954,513.068,11.025,2017
664,Fortescue Metals Group,Australia,8.221,1.8794,18.98,14.287,2017
665,Nan Ya Plastics,Taiwan,8.536,1.5155,16.148,18.518,2017
666,Solvay,Belgium,13.37,0.6869,25.467,12.876,2017
667,Longfor Properties,China,8.239,1.3741,32.352,10.142,2017
668,Rogers Communications,Canada,10.342,0.6438,21.134,22.947,2017
669,Barrick Gold,Canada,8.556,0.6485,25.264,22.317,2017
670,China Reinsurance Group,China,13.733,0.7755,29.688,9.895,2017
671,CIMB Group Holdings,Malaysia,6.02,0.8603,108.261,10.918,2017
672,Krung Thai Bank,Thailand,4.76,0.915,75.102,16.966,2017
673,Tatneft,Russia,8.659,1.6029,17.931,14.577,2017
674,WH Group,Hong Kong,21.534,1.0361,13.611,12.841,2017
675,Kellogg,United States,13.014,0.694,15.111,25.41,2017
676,Recruit Holdings,Japan,16.105,0.7776,11.203,28.967,2017
677,Fast Retailing,Japan,16.444,0.6387,12.383,31.76,2017
678,EstÃ©e Lauder,United States,11.376,1.0811,11.212,30.836,2017
679,Allied Irish Banks,Ireland,3.951,1.4591,100.857,14.553,2017
680,PKN Orlen,Poland,20.165,1.3335,13.31,11.176,2017
681,BAIC Motor,China,17.452,0.9549,24.304,8.309,2017
682,Mazda Motor,Japan,29.518,0.8365,21.968,8.109,2017
683,Weyerhaeuser,United States,6.803,0.986,19.243,26.11,2017
684,Woolworths,Australia,41.149,0.3443,17.129,25.711,2017
685,Dong Energy,Denmark,8.527,1.0858,19.361,16.445,2017
686,Level 3 Communications,United States,8.172,0.666,24.888,21.114,2017
687,Franklin Resources,United States,6.463,1.7078,16.21,23.619,2017
688,Nidec,Japan,10.594,0.9435,12.786,28.094,2017
689,George Weston,Canada,36.228,0.4151,28.296,10.942,2017
690,Lenovo Group,Hong Kong,42.586,0.6083,27.204,7.72,2017
691,LG Display,South Korea,22.845,0.7815,20.604,9.415,2017
692,Activision Blizzard,United States,6.607,0.911,17.452,37.299,2017
693,Grupo Aval,Colombia,8.468,0.701,74.716,9.209,2017
694,All Nippon Airways,Japan,16.142,0.8412,19.386,10.435,2017
695,Reinsurance Group of America,United States,11.522,0.7014,53.098,8.079,2017
696,Tesoro,United States,24.577,0.734,20.398,9.41,2017
697,Samsung C&T,South Korea,24.222,0.0925,36.81,21.221,2017
698,RWE Group,Germany,48.219,-6.2954,85.436,10.28,2017
699,Guosen Securities,China,5.97,1.0057,28.328,17.603,2017
700,TransCanada,Canada,9.616,0.1759,65.658,40.608,2017
701,Adobe Systems,United States,6.097,1.3129,13.045,64.42,2017
702,Teliasonera,Sweden,9.832,0.5443,27.897,17.011,2017
703,Dentsu,Japan,7.716,0.7685,27.052,15.51,2017
704,Deutsche Boerse,Germany,3.157,0.799,172.837,17.93,2017
705,Daiwa Securities,Japan,5.167,0.9481,175.965,9.85,2017
706,GF Securities,China,4.078,1.2098,51.774,18.419,2017
707,Textron,United States,13.788,0.962,15.358,12.875,2017
708,Mitsubishi Heavy Industries,Japan,35.97,-0.0073,48.91,13.361,2017
709,Republic Services,United States,9.388,0.6126,20.63,21.316,2017
710,Ericsson,Sweden,26,0.2004,31.576,21.423,2017
711,Isuzu Motors,Japan,17.442,0.9568,15.118,10.785,2017
712,Anhui Conch Cement,China,8.295,1.2799,15.759,16.919,2017
713,First Data,United States,11.584,0.42,40.292,13.959,2017
714,Vonovia,Germany,3.949,2.545,34.303,16.828,2017
715,Telenor,Norway,15.53,0.3372,23.969,24.356,2017
716,Halliburton,United States,15.887,-5.763,27,43.069,2017
717,PPG,United States,15.114,0.456,15.769,27.265,2017
718,CGN Power,China,5.067,1.097,41.389,14.155,2017
719,Bankia,Spain,3.655,0.9624,200.579,13.184,2017
720,Chunghwa Telecom,Taiwan,7.131,1.2424,13.874,26.472,2017
721,Veolia Environnement,France,26.98,0.3477,40.027,10.15,2017
722,Occidental Petroleum,United States,10.056,-0.574,43.109,48.161,2017
723,J Sainsbury,United Kingdom,33.667,0.6897,25.793,7.1,2017
724,Bancolombia,Colombia,6.681,0.9387,65.377,8.887,2017
725,Sherwin-Williams,United States,11.856,1.115,6.753,29.159,2017
726,NVIDIA,United States,6.91,1.646,9.841,59.094,2017
727,HAL Trust,Netherlands,8.886,0.9635,17.528,15.07,2017
728,VF,United States,12.082,1.2284,9.739,22.467,2017
729,Yum Brands,United States,10.967,1.619,5.478,22.745,2017
730,Qingdao Haier,China,16.986,0.7182,18.084,10.606,2017
731,Prologis,United States,2.533,1.2099,30.25,28.374,2017
732,Goodyear,United States,15.158,1.264,16.511,8.863,2017
733,Liberty Interactive,United States,10.647,1.227,20.866,9.444,2017
734,Coca-Cola European Partners,United Kingdom,10.104,0.6144,19.585,17.869,2017
735,Ross Stores,United States,12.867,1.1177,5.544,24.731,2017
736,CNH Industrial,United Kingdom,25.328,-0.373,47.834,13.549,2017
737,Macy's,United States,25.778,0.619,21.164,8.881,2017
738,XL Group,Bermuda,10.443,0.441,58.434,10.596,2017
739,Parker-Hannifin,United States,11.2,0.8803,11.732,21.463,2017
740,Sabanci Holding,Turkey,11.877,0.8797,87.866,5.433,2017
741,Annaly Capital Management,United States,1.998,1.4338,87.905,11.524,2017
742,Industrial Bank of Korea,South Korea,7.84,0.9977,212.661,6.018,2017
743,Hanwha,South Korea,40.614,0.4238,128.226,2.195,2017
744,Essilor International,France,7.871,0.8993,13.884,25.736,2017
745,Kotak Mahindra Bank,India,4.752,0.6833,37.443,25.066,2017
746,Kyushu Electric Power,Japan,16.829,0.977,38.066,5.112,2017
747,Scor,France,14.577,0.667,44.227,6.825,2017
748,Chongqing Changan Auto,China,10.582,1.6795,15.085,10.244,2017
749,Husky Energy,Canada,9.78,0.6959,24.901,11.36,2017
750,China Energy Engineering,China,33.361,0.645,42.112,5.602,2017
751,Abertis,Spain,5.264,0.8801,32.893,15.962,2017
752,Huatai Securities,China,3.675,0.9437,57.767,16.904,2017
753,Luxottica Group,Italy,10.051,0.9408,10.864,25.915,2017
754,Teck Resources,Canada,7.019,0.785,26.568,13.595,2017
755,Lotte Chemical,South Korea,11.398,1.5823,13.137,11.137,2017
756,Tohoku Electric Power,Japan,18.177,0.6584,34.876,6.757,2017
757,Western Digital,United States,15.919,-0.408,28.975,24.535,2017
758,National Bank of Kuwait,Kuwait,3.205,0.9313,79.215,14.026,2017
759,Rolls-Royce Holdings,United Kingdom,20.179,-5.4404,31.556,18.174,2017
760,Japan Airlines,Japan,11.86,1.2798,13.935,10.6,2017
761,Credicorp,Peru,4.534,1.0419,46.657,12.731,2017
762,UPM-Kymmene,Finland,10.854,0.9723,14.673,12.744,2017
763,Guangdong Wens Foodstuffs Group,China,8.924,1.8749,5.967,20.929,2017
764,Toyota Tsusho,Japan,71.045,-0.1403,34.839,10.578,2017
765,Wipro,India,8.139,1.2596,11.782,19.373,2017
766,Hilton,United States,11.663,0.348,26.211,18.663,2017
767,Daqin Railway,China,6.665,1.0107,17.887,16.615,2017
768,Lennar,United States,11.289,0.8909,15.362,11.884,2017
769,Ferrovial,Spain,11.901,0.4158,24.678,14.886,2017
770,Anadarko Petroleum,United States,8.452,-3.078,45.564,34.88,2017
771,Scentre Group,Australia,1.874,2.2231,24.609,17.55,2017
772,AutoZone,United States,10.75,1.2696,8.903,19.897,2017
773,Agrium,Canada,13.574,0.5779,16.963,12.982,2017
774,Vestas Wind Systems,Denmark,11.321,1.0669,10.475,17.47,2017
775,China Resources Power,Hong Kong,8.53,0.993,25.81,8.791,2017
776,Freeport-mcmoran,United States,14.878,-3.965,37.317,18.206,2017
777,Samba Financial Group,Saudi Arabia,2.418,1.3338,61.701,11.252,2017
778,ROSSETI,Russia,13.568,1.1199,34.171,3.347,2017
779,Schaeffler,Germany,14.754,0.9502,12.529,11.059,2017
780,GD Power Development,China,8.261,0.6375,38.372,9.457,2017
781,Adecco,Switzerland,25.118,0.7993,10.652,11.769,2017
782,Discovery Communications,United States,6.514,1.194,15.758,16.837,2017
783,Canadian Natural Resources,Canada,7.942,-0.154,44.924,37.099,2017
784,Ryanair Holdings,Ireland,7.348,1.4524,11.504,19.57,2017
785,Huntington Bancshares,United States,3.828,0.7118,99.714,14.303,2017
786,Hong Kong Exchanges,Hong Kong,1.34,0.7432,31.899,30.868,2017
787,Carlsberg,Denmark,9.303,0.6665,18.318,14.112,2017
788,Porsche Automobil Holding,Germany,0.001,1.5199,29.963,16.129,2017
789,Kone,Finland,9.717,1.1325,8.387,23.669,2017
790,CarMax,United States,15.875,0.627,16.279,10.54,2017
791,ItaÃºsa,Brazil,1.345,2.3556,18.134,22.961,2017
792,Sime Darby,Malaysia,10.717,0.697,15.397,14.292,2017
793,Wolseley,Switzerland,21.455,0.6238,10.689,15.508,2017
794,Air France-KLM,France,27.482,0.8761,24.188,2.193,2017
795,Willis Towers Watson,United Kingdom,7.851,0.42,30.253,17.41,2017
796,Welltower,United States,4.281,0.7138,28.865,26.245,2017
797,ITC,India,5.967,1.5139,7.821,51.595,2017
798,KT Corp,South Korea,19.603,0.6129,25.325,7.058,2017
799,OMV Group,Austria,21.306,-0.4458,33.87,13.617,2017
800,Sumitomo Chemical,Japan,17.613,0.4804,24.33,8.782,2017
801,Emaar Properties,United Arab Emirates,4.319,1.4247,26.228,14.561,2017
802,VEON,Netherlands,8.858,2.5116,21.043,6.751,2017
803,Eiffage,France,15.826,0.5254,31.118,7.318,2017
804,Bangkok Bank,Thailand,4.3,0.9018,82.217,10.097,2017
805,Metro Group,Germany,64.506,0.2223,30.806,10.115,2017
806,CSL,Australia,6.398,1.3253,8.13,43.865,2017
807,Hindustan Petroleum,India,28.526,0.7517,13.743,8.461,2017
808,DR Horton,United States,12.645,0.9354,11.712,12.367,2017
809,Leonardo,Italy,13.277,0.5586,26.775,8.308,2017
810,Shenwan Hongyuan Group,China,3.175,0.8142,39.642,18.258,2017
811,LG Electronics,South Korea,47.722,0.0663,31.342,10.221,2017
812,Kuehne + Nagel,Switzerland,16.774,0.7288,6.229,16.891,2017
813,FirstEnergy,United States,14.396,-6.177,43.148,13.897,2017
814,Magnit,Russia,15.983,0.8087,7.542,15.614,2017
815,S&P Global,United States,5.661,2.106,8.669,33.626,2017
816,Chongqing Rural Bank,Hong Kong,5.324,1.198,115.581,6.487,2017
817,Toshiba,Japan,47.206,-3.8308,47.724,8.259,2017
818,General Growth Properties,United States,2.349,1.2884,22.733,20.372,2017
819,JFE Holdings,Japan,29.408,0.2726,36.094,9.421,2017
820,Netease,China,5.718,1.7381,8.351,36.76,2017
821,LabCorp,United States,9.642,0.7223,14.247,14.687,2017
822,ATOS,France,12.962,0.6403,14.083,12.802,2017
823,Fanuc,Japan,4.842,1.1501,12.995,39.632,2017
824,SM Investments,Philippines,7.324,0.6497,17.329,17.75,2017
825,Hyundai Steel,South Korea,14.387,0.7057,26.817,6.651,2017
826,Eastman Chemical,United States,8.945,0.866,15.457,11.716,2017
827,O'Reilly Automotive,United States,8.593,1.0377,7.39,23.204,2017
828,L Brands,United States,12.574,1.1577,8.17,13.452,2017
829,First Republic Bank,United States,2.39,0.6648,73.401,14.19,2017
830,S-Oil,South Korea,14.068,1.0389,11.622,9.862,2017
831,EOG Resources,United States,7.544,-1.0967,29.459,56.192,2017
832,Secom,Japan,8.545,0.7478,13.599,16.722,2017
833,LG Corp,South Korea,8.55,0.9264,16.136,10.737,2017
834,Abu Dhabi Commercial Bank,United Arab Emirates,3.118,1.0919,70.323,9.765,2017
835,HermÃ¨s International,France,5.755,1.2171,5.83,50.28,2017
836,Link REIT,Hong Kong,1.181,1.8348,21.828,15.978,2017
